Code,UTLA,Region,Timestamp,Confirmed,Deaths,Backdated
E06000001,Hartlepool,North East,2021-11-08 23:59:00+00:00,17178,285,
E06000002,Middlesbrough,North East,2021-11-08 23:59:00+00:00,26335,380,
E06000003,Redcar and Cleveland,North East,2021-11-08 23:59:00+00:00,22836,345,
E06000004,Stockton-on-Tees,North East,2021-11-08 23:59:00+00:00,33030,487,
E06000005,Darlington,North East,2021-11-08 23:59:00+00:00,17506,279,
E06000006,Halton,North West,2021-11-08 23:59:00+00:00,22798,292,
E06000007,Warrington,North West,2021-11-08 23:59:00+00:00,35657,521,
E06000008,Blackburn with Darwen,North West,2021-11-08 23:59:00+00:00,31042,455,
E06000009,Blackpool,North West,2021-11-08 23:59:00+00:00,23579,487,
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2021-11-08 23:59:00+00:00,42064,716,
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2021-11-08 23:59:00+00:00,45197,835,
E06000012,North East Lincolnshire,Yorkshire and The Humber,2021-11-08 23:59:00+00:00,24100,322,
E06000013,North Lincolnshire,Yorkshire and The Humber,2021-11-08 23:59:00+00:00,23015,334,
E06000014,York,Yorkshire and The Humber,2021-11-08 23:59:00+00:00,26354,351,
E06000015,Derby,East Midlands,2021-11-08 23:59:00+00:00,38588,715,
E06000016,Leicester,East Midlands,2021-11-08 23:59:00+00:00,62756,883,
E06000017,Rutland,East Midlands,2021-11-08 23:59:00+00:00,4263,68,
E06000018,Nottingham,East Midlands,2021-11-08 23:59:00+00:00,54296,714,
E06000019,"Herefordshire, County of",West Midlands,2021-11-08 23:59:00+00:00,19613,315,
E06000020,Telford and Wrekin,West Midlands,2021-11-08 23:59:00+00:00,26161,282,
E06000021,Stoke-on-Trent,West Midlands,2021-11-08 23:59:00+00:00,40627,798,
E06000022,Bath and North East Somerset,South West,2021-11-08 23:59:00+00:00,25409,253,
E06000023,"Bristol, City of",South West,2021-11-08 23:59:00+00:00,70890,566,
E06000024,North Somerset,South West,2021-11-08 23:59:00+00:00,26010,349,
E06000025,South Gloucestershire,South West,2021-11-08 23:59:00+00:00,38671,388,
E06000026,Plymouth,South West,2021-11-08 23:59:00+00:00,32196,268,
E06000027,Torbay,South West,2021-11-08 23:59:00+00:00,15660,195,
E06000030,Swindon,South West,2021-11-08 23:59:00+00:00,29783,308,
E06000031,Peterborough,East of England,2021-11-08 23:59:00+00:00,32204,372,
E06000032,Luton,East of England,2021-11-08 23:59:00+00:00,35829,571,
E06000033,Southend-on-Sea,East of England,2021-11-08 23:59:00+00:00,25653,635,
E06000034,Thurrock,East of England,2021-11-08 23:59:00+00:00,27414,473,
