Area,Timestamp,Confirmed
Blekinge,2020-05-23T11:30:00+02:00,144
Dalarna,2020-05-23T11:30:00+02:00,1130
Gotland,2020-05-23T11:30:00+02:00,69
Gävleborg,2020-05-23T11:30:00+02:00,1122
Halland,2020-05-23T11:30:00+02:00,653
Jämtland,2020-05-23T11:30:00+02:00,633
Jönköping,2020-05-23T11:30:00+02:00,1315
Kalmar,2020-05-23T11:30:00+02:00,279
Kronoberg,2020-05-23T11:30:00+02:00,734
Norrbotten,2020-05-23T11:30:00+02:00,360
Skåne,2020-05-23T11:30:00+02:00,1482
Stockholm,2020-05-23T11:30:00+02:00,11208
Södermanland,2020-05-23T11:30:00+02:00,1560
Uppsala,2020-05-23T11:30:00+02:00,1677
Värmland,2020-05-23T11:30:00+02:00,404
Västerbotten,2020-05-23T11:30:00+02:00,462
Västernorrland,2020-05-23T11:30:00+02:00,582
Västmanland,2020-05-23T11:30:00+02:00,1119
Västra Götaland,2020-05-23T11:30:00+02:00,5093
Örebro,2020-05-23T11:30:00+02:00,1647
Östergötland,2020-05-23T11:30:00+02:00,1905
