Area,Timestamp,Confirmed
Blekinge,2020-03-31T11:30:00+02:00,22
Dalarna,2020-03-31T11:30:00+02:00,124
Gotland,2020-03-31T11:30:00+02:00,12
Gävleborg,2020-03-31T11:30:00+02:00,100
Halland,2020-03-31T11:30:00+02:00,102
Jämtland,2020-03-31T11:30:00+02:00,82
Jönköping,2020-03-31T11:30:00+02:00,143
Kalmar,2020-03-31T11:30:00+02:00,36
Kronoberg,2020-03-31T11:30:00+02:00,39
Norrbotten,2020-03-31T11:30:00+02:00,59
Skåne,2020-03-31T11:30:00+02:00,290
Stockholm,2020-03-31T11:30:00+02:00,2122
Södermanland,2020-03-31T11:30:00+02:00,281
Uppsala,2020-03-31T11:30:00+02:00,197
Värmland,2020-03-31T11:30:00+02:00,51
Västerbotten,2020-03-31T11:30:00+02:00,63
Västernorrland,2020-03-31T11:30:00+02:00,55
Västmanland,2020-03-31T11:30:00+02:00,83
Västra_Götaland,2020-03-31T11:30:00+02:00,426
Örebro,2020-03-31T11:30:00+02:00,118
Östergötland,2020-03-31T11:30:00+02:00,428
